Item Type,Product ID,Product Name,Brand Name,Price,Retail Price,Sale Price,Product Description,Product Code/SKU,Bin Picking Number,Category,Option Set,Product Availability,Current Stock Level,Free Shipping,Sort Order,Meta Description,Page Title,Product Image Description - 1,Product Image Is Thumbnail - 1,Track Inventory,Product Image Sort - 1,Product Image Sort - 2,Product Image Sort - 3,Product Image Sort - 4,Product Image Sort - 5,Product Image Sort - 6,Product Image Sort - 7,Product Image Sort - 8,Product Image File - 1,Product Image File - 2,Product Image File - 3,Product Image File - 4,Product Image File - 5 ,Product Image File - 6,Product Image File - 7,Product Image File - 8
Product,,Zamberlan 760 Steep GT,,"15,000.00","15,000.00","15,000.00","<div class=""short-description"">
                    <div class=""std"">Backpacker April 10 says the 760 Steep boots ""..deliver tanklike support and stability with Cadillac comfort  and handle years of big-trip, big-load abuse . ough 2.4mm thick nubuck leather and split-grain leather uppers offer flexibility, support and protection; Hydrobloc® treatment enhances resistance to the elements</div>
                </div>",1484ADVAXS,ADVENTUREAXIS,Home,Zamberlan 760 Steep GT,7-12 Working Days,100,N,-200,Buy Zamberlan 760 Steep GT Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Zamberlan 760 Steep GT Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Zamberlan 760 Steep GT Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Option,1,2,3,4,5,6,7,8,http://www.adventureaxis.in/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/1/_/1_rgb_4.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/1/_/1_rgb_4.jpg
Product,,Rab Womens Alpine Trek Pants,,"4,500.00","4,500.00","4,500.00","<div class=""short-description"">
                    <div class=""std""><p><span style=""color: #000000; font-family: 'comic sans ms', sans-serif;"">Women's Alpine Trek Pants are a lightweight stretch fit trouser that is ideal for trekking, summer climbing, scrambling and hill or mountain walking.</span></p><br>
<p><span style=""color: #000000; font-family: 'comic sans ms', sans-serif;"">Lightweight stretch fabric, articulated knees and diamond crotch gusset gives great freedom of movement in a women's specific fit.</span></p><br>
<p><span style=""color: #000000; font-family: 'comic sans ms', sans-serif;"">UPF 50+ and cordura reinforcement panels add protection from sun . . . and from local geology!</span></p></div>
                </div>",1062ADVAXS,ADVENTUREAXIS,Women's Clothing/Legwear,Rab Womens Alpine Trek Pants,7-12 Working Days,100,N,-200,Buy Rab Womens Alpine Trek Pants Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Rab Womens Alpine Trek Pants Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Rab Womens Alpine Trek Pants Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Option,1,2,3,4,5,6,7,8,http://www.adventureaxis.in/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/r/a/rab_womens_alpine_trek_pants_walnut_1.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/r/a/rab_womens_alpine_trek_pants_walnut_1.jpg
Product,,Rab Women's Traverse Pants,,"4,075.00","4,075.00","4,075.00","<div class=""short-description"">
                    <div class=""std""><p>Hook &amp; snap fly 2 open hand warmer pockets 1 YKK zipped secure pocket, key clip in right pocket Reinforced kick patches Different leg lengths available Fit: Regular</p></div>
                </div>",115ADVAXS,ADVENTUREAXIS,Women's Clothing/Legwear,Rab Women's Traverse Pants,7-12 Working Days,100,N,-200,Buy Rab Women's Traverse Pants Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Rab Women's Traverse Pants Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Rab Women's Traverse Pants Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://www.adventureaxis.in/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/w/o/womens_traverse_pants_hemp.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/w/o/womens_traverse_pants_hemp.jpg
Product,,Zamberlan Shoe Route GTX 750,,"15,000.00","15,000.00","15,000.00","<div class=""short-description"">
                    <div class=""std""><p><span style=""color: #000000; font-family: tahoma, arial, helvetica, sans-serif;""><strong>USE:</strong></span><br><span style=""color: #000000; font-family: tahoma, arial, helvetica, sans-serif;"">Backpacking boot, comfy and precise.</span></p><br>
<p><span style=""color: #000000; font-family: tahoma, arial, helvetica, sans-serif;""><strong>KEY FEATURES:</strong></span><br><span style=""color: #000000; font-family: tahoma, arial, helvetica, sans-serif;"">Nubuk leather and waxed Perwanger suede upper, shaped tongue for better wrapping.</span></p><br>
<p><span style=""color: #000000; font-family: tahoma, arial, helvetica, sans-serif;"">Soft nubuk leather gusset for easy stride and comfort. Side traction webbing to lock heel in place.</span></p><br>
<p><span style=""color: #000000; font-family: tahoma, arial, helvetica, sans-serif;"">GORE-TEX® Performance Comfort membrane.</span></p><br>
<p><span style=""color: #000000; font-family: tahoma, arial, helvetica, sans-serif;"">Zamberlan® Vibram® Star Trek outsole.</span></p></div>
                </div>",931ADVAXS,ADVENTUREAXIS,Home,Zamberlan Shoe Route GTX 750,7-12 Working Days,100,N,-200,Buy Zamberlan Shoe Route GTX 750 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Zamberlan Shoe Route GTX 750 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Zamberlan Shoe Route GTX 750 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Option,1,2,3,4,5,6,7,8,http://www.adventureaxis.in/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/1/_/1_rgb_11.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/1/_/1_rgb_11.jpg
Product,,Zamberlan Steep 760 GTX WMN,,"15,000.00","15,000.00","15,000.00","<div class=""short-description"">
                    <div class=""std""><p><span style=""color: #000000; font-family: 'book antiqua', palatino;""><strong>USE:</strong></span><br><span style=""color: #000000; font-family: 'book antiqua', palatino;"">Comfortable and lightweight backpacking boot for use on and off trail.</span></p><br>
<p><span style=""color: #000000; font-family: 'book antiqua', palatino;""><strong>KEY FEATURES:</strong></span><br><span style=""color: #000000; font-family: 'book antiqua', palatino;"">Specific design to grant best comfort</span></p><br>
<p><span style=""color: #000000; font-family: 'book antiqua', palatino;"">Hydrobloc® nabuk and split leather upper to enhance protection from the elements and natural breathability</span></p><br>
<p><span style=""color: #000000; font-family: 'book antiqua', palatino;"">GORE-TEX® lining for utmost protection and breathabilty</span></p><br>
<p><span style=""color: #000000; font-family: 'book antiqua', palatino;"">Microtex wicking nylon collar lining help control excess moisture</span></p><br>
<p><span style=""color: #000000; font-family: 'book antiqua', palatino;"">Esclusive Vibram® Zamberlan® sole with composite structure to improve cushioning, grip, comfort and lightweight - Built on a womens' specific last.</span></p></div>
                </div>",1098ADVAXS,ADVENTUREAXIS,Home,Zamberlan Steep 760 GTX WMN,7-12 Working Days,100,N,-200,Buy Zamberlan Steep 760 GTX WMN Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Zamberlan Steep 760 GTX WMN Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Zamberlan Steep 760 GTX WMN Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Option,1,2,3,4,5,6,7,8,http://www.adventureaxis.in/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/1/_/1_rgb_5.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/1/_/1_rgb_5.jpg
Product,,Zamberlan 146 Quantum GTX RR JR,,"9,000.00","9,000.00","9,000.00","<div class=""short-description"">
                    <div class=""std"">Comfortable children's shoes specifically designed for young travelers. Using high quality materials and special design ensures a perfect fit, stability, flexibility, durability and comfort.</div>
                </div>",1422ADVAXS,ADVENTUREAXIS,Home,Zamberlan 146 Quantum GTX RR JR,7-12 Working Days,100,N,-200,Buy Zamberlan 146 Quantum GTX RR JR Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Zamberlan 146 Quantum GTX RR JR Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Zamberlan 146 Quantum GTX RR JR Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Option,1,2,3,4,5,6,7,8,http://www.adventureaxis.in/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/1/_/1_rgb_2.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/1/_/1_rgb_2.jpg
Product,,Zamberlan Kid GT 181,,"5,400.00","5,400.00","5,400.00","<div class=""short-description"">
                    <div class=""std""><p><span style=""color: #000000;""><strong>Upper</strong> - hydrobloc® split leather/cordura®</span></p><br>
<p><span style=""color: #000000;""><strong>Upper protection</strong> - r.r.s. ""rubber reinforcement system"" -</span></p><br>
<p><span style=""color: #000000;""><strong>Hardware</strong> - h.r.t. ""high resistance treatment""</span></p><br>
<p><span style=""color: #000000;""><strong>Lining</strong> - gore-tex® - extended comfort</span></p><br>
<p><span style=""color: #000000;""><strong>Footbed</strong> z-kids footbed</span></p><br>
<p><span style=""color: #000000;""><strong>Padding</strong> - z.a.s. ""zamberlan air system""</span></p><br>
<p><span style=""color: #000000;""><strong>Insole/shank</strong> - zamberlan kid-flex </span></p><br>
<p><span style=""color: #000000;""><strong>Toe and heel - </strong> thermoplastic</span></p><br>
<p><span style=""color: #000000;""><strong>Sole package</strong> - vibram® paw kid</span></p><br>
<p><span style=""color: #000000;""><strong>Construction -</strong> gtx gasket</span></p><br>
<p><span style=""color: #000000;""><strong>Weight</strong> (grams) - 315</span></p><br>
<p><span style=""color: #000000;""><strong>Sizes</strong> - eu 28-41</span></p><br>
<p><span style=""color: #000000;""><strong>Care</strong> - hydrobloc® proofing conditioner</span></p><br>
<p><span style=""color: #000000;""> </span></p></div>
                </div>",1211ADVAXS,ADVENTUREAXIS,Home,Zamberlan Kid GT 181,7-12 Working Days,100,N,-200,Buy Zamberlan Kid GT 181 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Zamberlan Kid GT 181 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Zamberlan Kid GT 181 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Option,1,2,3,4,5,6,7,8,http://www.adventureaxis.in/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/1/_/1_rgb_10.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/1/_/1_rgb_10.jpg
Product,,Zamberlan Zenith 150 Mid GTX RR,,"13,425.00","13,425.00","13,425.00","<div class=""short-description"">
                    <div class=""std""><p><span style=""color: #000000; font-family: 'book antiqua', palatino;""><strong>USE:</strong></span><br><span style=""color: #000000; font-family: 'book antiqua', palatino;"">Mid cut, lightweight and protective, ideal for a variety of outdoor activities.</span><br><br><span style=""color: #000000; font-family: 'book antiqua', palatino;""><strong>KEY FEATURES:</strong></span><br><span style=""color: #000000; font-family: 'book antiqua', palatino;"">Hydrobloc® split leather and Cordura® nylon uppers - GORE-TEX® Extended Comfort lining for water protection and exceptional breathabilty - Microtex wicking nylon collar lining helps control excess moisture - Removable Zamberlan® Comfort Fit footbeds feature cushioned forefoot and moisture-wicking topsheets for extra comfort and performance - The up-to-toe lacing system grants precise fit - Side traction webbing to lock heel well in place - RRS toe rubber rand for enhanced protection - Vibram Zamberlan Active sole for comfort, grip, durability. </span></p></div>
                </div>",1073ADVAXS,ADVENTUREAXIS,Home,Zamberlan Zenith 150 Mid GTX RR,7-12 Working Days,100,N,-200,Buy Zamberlan Zenith 150 Mid GTX RR Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Zamberlan Zenith 150 Mid GTX RR Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Zamberlan Zenith 150 Mid GTX RR Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Option,1,2,3,4,5,6,7,8,http://www.adventureaxis.in/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/1/_/1_rgb_1.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/1/_/1_rgb_1.jpg
Product,,Rothco Deluxe Stool With Pouch,,"2,400.00","2,400.00","2,400.00","<div class=""short-description"">
                    <div class=""std""><p><span style=""color: #000000;"">Weight Limit 100 Kgs / 220 Lbs</span></p><br>
<p><span style=""color: #000000;"">Folds To Be Carried Easy On Backpack</span></p><br>
<p><span style=""color: #000000;"">Great For Hunting</span></p></div>
                </div>",683ADVAXS,ADVENTUREAXIS,Home,Rothco Deluxe Stool With Pouch,7-12 Working Days,100,N,-200,Buy Rothco Deluxe Stool With Pouch Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Rothco Deluxe Stool With Pouch Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Rothco Deluxe Stool With Pouch Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://www.adventureaxis.in/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/r/o/rothco_deluxe_stool_with_pouch2.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/r/o/rothco_deluxe_stool_with_pouch2.jpg
Product,,Rothco Collapsible Stool,,"1,200.00","1,200.00","1,200.00","<div class=""short-description"">
                    <div class=""std""><p><label style=""color: #000000; font-family: 'comic sans ms', sans-serif;"">Weight:                  </label><span style=""color: #000000; font-family: 'comic sans ms', sans-serif;"">2.3</span><br><label style=""color: #000000; font-family: 'comic sans ms', sans-serif;"">Dimensions:            </label><span style=""color: #000000; font-family: 'comic sans ms', sans-serif;"">13 inches X 13 inches X 19 inches</span><br><label style=""color: #000000; font-family: 'comic sans ms', sans-serif;"">Material Specs:      N</label><span style=""color: #000000; font-family: 'comic sans ms', sans-serif;"">ylon</span><br><label style=""color: #000000; font-family: 'comic sans ms', sans-serif;"">Components:           C</label><span style=""color: #000000; font-family: 'comic sans ms', sans-serif;"">arry strap</span><br><span style=""color: #000000; font-family: 'comic sans ms', sans-serif;"">Printable:                Yes</span><br><label style=""color: #000000; font-family: 'comic sans ms', sans-serif;"">Color:                      </label><span style=""color: #000000; font-family: 'comic sans ms', sans-serif;"">Black/Army</span><br><label style=""color: #000000; font-family: 'comic sans ms', sans-serif;"">Length:                   </label><span style=""color: #000000; font-family: 'comic sans ms', sans-serif;"">22 Inches</span></p></div>
                </div>",684ADVAXS,ADVENTUREAXIS,Home,Rothco Collapsible Stool,7-12 Working Days,100,N,-200,Buy Rothco Collapsible Stool Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Rothco Collapsible Stool Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Rothco Collapsible Stool Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://www.adventureaxis.in/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/r/o/rothco_collapsible_stool.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/r/o/rothco_collapsible_stool.jpg
