Item Type,Product ID,Product Name,Brand Name,Price,Retail Price,Sale Price,Product Description,Product Code/SKU,Bin Picking Number,Category,Option Set,Product Availability,Current Stock Level,Free Shipping,Sort Order,Meta Description,Page Title,Product Image Description - 1,Product Image Is Thumbnail - 1,Track Inventory,Product Image Sort - 1,Product Image Sort - 2,Product Image Sort - 3,Product Image Sort - 4,Product Image Sort-5,Product Image Sort-6,Product Image Sort-7,Product Image Sort-8,Product Image File - 1,Product Image File - 2,Product Image File - 3,Product Image File - 4,Product Image File - 5 ,Product Image File - 6,Product Image File - 7,Product Image File - 8
Product,,Prince DuraTred+ Replacement Grip*,Prince,2051,2051,1638,,060283HLABRD,HOLABIRDSPORTS,Racket Sports/Tennis/Grips/Replacement Grips;Racket Sports/Squash/Racket Grips/Replacement Grips,Prince DuraTred+ Replacement Grip,15-21 Working days,100,N,-236,Get your hands on the Prince DuraTred+ Replacement Grip. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy the Prince DuraTred+ Replacement Grip Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Prince DuraTred+ Replacement Grip Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/0/6/060283_1.jpg,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/0/6/060283_2.jpg
Product,,Dunlop Gecko-Tac Replacment Grip*,Dunlop,1845,1845,1844,,060395HLABRD,HOLABIRDSPORTS,Racket Sports/Tennis/Grips/Replacement Grips;Racket Sports/Squash/Racket Grips/Replacement Grips,Dunlop Gecko-Tac Replacment Grip,15-21 Working days,100,N,-235,Get your hands on the Dunlop Gecko-Tac Replacment Grip. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy the Dunlop Gecko-Tac Replacment Grip Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Dunlop Gecko-Tac Replacment Grip Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Option,1,2,3,4,5,6,7,8,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/17f82f742ffe127f42dca9de82fb58b1/0/6/060395_wht_1.jpg
SKU,,[S]Size= US Black,,,,,,060395HLABRD1228,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US White,,,,,,060395HLABRD2781,HOLABIRDSPORTS,,,,100
Product,,ASICS GEL-Flashpoint 2 Women's Black/Pool/Hot Pink*,ASICS,15277,15277,10879,"<p>ASICS GEL-Flashpoint 2 indoor, squash or racquetball shoes are equipped with superior cushioning systems to make sure you feel comfortable during every phase of play. These shoes are capable of handling aggressive indoor court play while remaining exceptionally lightweight. Bright colors create a striking look for stylish players.</p>",210338HLABRD,HOLABIRDSPORTS,Racket Sports/Squash/Squash Shoes/Women's Shoes; Racket Sports/Badminton/Badminton Shoes/Women's Shoes; Racket Sports/Table Tennis/Table Tennis Shoes; Team Sports/Volleyball/Volleyball Shoes/Women's Shoes; Shoes/Women's Shoes/Indoor Court Shoes,ASICS GEL-Flashpoint 2 Women's Black/Pool/Hot Pink,15-21 Working days,100,N,-350,Get your hands on the ASICS GEL-Flashpoint 2 Women's Black/Pool/Hot Pink. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy the ASICS GEL-Flashpoint 2 Women's Black/Pool/Hot Pink Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy ASICS GEL-Flashpoint 2 Women's Black/Pool/Hot Pink Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Option,1,2,3,4,5,6,7,8,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/2/1/210338_3.jpg,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/2/1/210338_1.jpg,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/2/1/210338_2.jpg,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/2/1/210338_4.jpg,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/2/1/210338_5.jpg
SKU,,[S]Size= US 6.5,,,,,,210338HLABRD3285,HOLABIRDSPORTS,,,,100
Product,,Tourna TAC Overgrip 10 Pack*,Tourna,3083,3083,2441,<p>Finishing tape included.                            </p>,060328HLABRD,HOLABIRDSPORTS,Racket Sports/Tennis/Grips/Overgrips;Racket Sports/Squash/Racket Grips/Overgrips,Tourna TAC Overgrip 10 Pack,15-21 Working days,100,N,-250,Get your hands on the Tourna TAC Overgrip 10 Pack. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy the Tourna TAC Overgrip 10 Pack Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Tourna TAC Overgrip 10 Pack Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Option,1,2,3,4,5,6,7,8,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/17f82f742ffe127f42dca9de82fb58b1/0/6/060328_blu_1.jpg
SKU,,[S]Size= US Black,,,,,,060328HLABRD1228,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US Blue,,,,,,060328HLABRD1478,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US Pink,,,,,,060328HLABRD2343,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US White,,,,,,060328HLABRD2781,HOLABIRDSPORTS,,,,100
Product,,ASICS GEL-Dominion™ Women's Black/Silver/White*,ASICS,15277,15277,13076,"<p>Experience confident lateral and medial stability when you wear ASICS GEL-Dominion indoor, squash or racquetball shoes. They’re cushioned with rear and forefoot GEL® and SpEVA® midsole material for improved bounce back and shock absorption. Ideal for aggressive indoor court players seeking a shoe that can keep up with their intensity.</p>",210342HLABRD,HOLABIRDSPORTS,Racket Sports/Squash/Squash Shoes/Women's Shoes; Racket Sports/Badminton/Badminton Shoes/Women's Shoes; Racket Sports/Table Tennis/Table Tennis Shoes; Team Sports/Volleyball/Volleyball Shoes/Women's Shoes; Shoes/Women's Shoes/Indoor Court Shoes,ASICS GEL-Dominion™ Women's Black/Silver/White,15-21 Working days,100,N,-346,Get your hands on the ASICS GEL-Dominion™ Women's Black/Silver/White. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy the ASICS GEL-Dominion™ Women's Black/Silver/White Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy ASICS GEL-Dominion™ Women's Black/Silver/White Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Option,1,2,3,4,5,6,7,8,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/2/1/210342_3.jpg,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/2/1/210342_1.jpg,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/2/1/210342_2.jpg,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/2/1/210342_4.jpg,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/2/1/210342_5.jpg
SKU,,[S]Size= US 11,,,,,,210342HLABRD3281,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 6,,,,,,210342HLABRD3284,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 6.5,,,,,,210342HLABRD3285,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 7,,,,,,210342HLABRD3286,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 7.5,,,,,,210342HLABRD3287,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 8,,,,,,210342HLABRD3288,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 8.5,,,,,,210342HLABRD3289,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 9,,,,,,210342HLABRD3290,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 9.5,,,,,,210342HLABRD3291,HOLABIRDSPORTS,,,,100
Product,,New Balance 786 White/Pink Girls*,New Balance,9781,9781,7585,"<p>Durable for extended wear and reliable for excellent performance, New Balance 786 tennis shoes are a great choice for kids who love the court. The simple design makes it the perfect base for kids to build a winning look on. The rubber outsole ensures great traction as you play.</p>",120885HLABRD,HOLABIRDSPORTS,Shoes/Men's Shoes/Tennis Shoes;Racket Sports/Tennis/Tennis Shoes/Men's Shoes,New Balance 786 White/Pink Girls,15-21 Working days,100,N,-338,Get your hands on the New Balance 786 White/Pink Girls. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy the New Balance 786 White/Pink Girls Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy New Balance 786 White/Pink Girls Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Option,1,2,3,4,5,6,7,8,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/1/2/120885_3.jpg,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/1/2/120885_1.jpg,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/1/2/120885_2.jpg,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/1/2/120885_4.jpg,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/1/2/120885_5.jpg
Product,,Thorlos Level 1 Tennis Mini-Crew Socks T1CMU*,Thorlos,2570,2570,,,650319HLABRD,HOLABIRDSPORTS,Racket Sports/Tennis/Apparel/Socks;Racket Sports/Tennis/Accessories/Socks;Shoes/Accessories/Socks/Tennis Socks;Apparel/Accessories/Socks/Tennis Socks,Thorlos Level 1 Tennis Mini-Crew Socks T1CMU,15-21 Working days,100,N,-246,Get your hands on the Thorlos Level 1 Tennis Mini-Crew Socks T1CMU. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy the Thorlos Level 1 Tennis Mini-Crew Socks T1CMU Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Thorlos Level 1 Tennis Mini-Crew Socks T1CMU Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Option,1,2,3,4,5,6,7,8,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/17f82f742ffe127f42dca9de82fb58b1/6/5/650319_1.jpg
SKU,,[S]Size= US 10,,,,,,650319HLABRD686,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 11,,,,,,650319HLABRD674,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 12,,,,,,650319HLABRD673,HOLABIRDSPORTS,,,,100
Product,,HEAD HydroSorb Comfort Replacement Grip*,HEAD,2052,2052,1637,<p>HEAD HydroSorb Comfort™ replacement grip is designed to offer you increased cushioning for extended comfort on the court. Grip your racquet securely with its dampening capabilities that protect the arm from harmful vibrations.</p>,060500HLABRD,HOLABIRDSPORTS,Racket Sports/Tennis/Grips/Replacement Grips;Racket Sports/Squash/Racket Grips/Replacement Grips,HEAD HydroSorb Comfort Replacement Grip,15-21 Working days,100,N,-235,Get your hands on the HEAD HydroSorb Comfort Replacement Grip. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy the HEAD HydroSorb Comfort Replacement Grip Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy HEAD HydroSorb Comfort Replacement Grip Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Option,1,2,3,4,5,6,7,8,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/17f82f742ffe127f42dca9de82fb58b1/0/6/060500_blk_1.jpg
SKU,,[S]Size= US Black,,,,,,060500HLABRD1228,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US White,,,,,,060500HLABRD2781,HOLABIRDSPORTS,,,,100
